Ano,Unidade Orçamentária,Modalidade de Aplicação,Subfunção,Dotação Inicial,Dotação Atual,Empenhado,Liquidado,Pago
2001,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,571 - Desenvolvimento Científico,260850,260850,260850,260850,111689
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,122 - Administração Geral,11814239,12451839,12222885,12222885,12157539
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,126 - Tecnologia da Informação,193000,193000,192740,192740,106229
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,3150000,3150000,806796,806796,0
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,301 - Atenção Básica,790955,790955,790955,790955,790955
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,306 - Alimentação e Nutrição,395970,395970,395970,395970,395970
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,394000,433000,433000,433000,433000
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,365 - Educação Infantil,101000,101000,101000,101000,101000
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",366324,366324,366321,366321,350135
2001,42205 - Fundação Nacional de Artes,90 - Aplicações Diretas,392 - Difusão Cultural,6026687,7997463,7889772,7889772,7285613
2001,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",990000,1523128,1230301,1230301,830445
2001,42902 - Fundo Nacional de Cultura,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,2255000,4062312,1313763,1313763,872376
2001,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",5532488,4530165,3697889,3697889,978888
2001,42902 - Fundo Nacional de Cultura,40 - Transferências a Municípios,392 - Difusão Cultural,22643396,31024463,17094698,17094698,9073535
2001,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",4848098,5257293,4699131,4699131,1875936
2001,42902 - Fundo Nacional de Cultura,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,10587635,11889655,9612754,9612754,8620061
2001,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,122 - Administração Geral,1228546,1274046,1112380,1112380,1075334
2001,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",273831,333831,479381,479381,217906
2001,42902 - Fundo Nacional de Cultura,90 - Aplicações Diretas,392 - Difusão Cultural,22922204,28137337,25208036,25208036,7044474
2001,42902 - Fundo Nacional de Cultura,99 - A DEFINIR,392 - Difusão Cultural,800000,200000,0,0,0
2002,20120 - Arquivo Nacional,80 - Transferências ao Exterior,212 - Cooperação Internacional,22838,22838,22838,22838,22838
2002,20120 - Arquivo Nacional,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",0,1043000,1043000,1043000,1043000
2002,20120 - Arquivo Nacional,80 - Transferências ao Exterior,392 - Difusão Cultural,226000,440000,440000,440000,440000
2002,20120 - Arquivo Nacional,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,160000,160000,111918,111918,110314
2002,20120 - Arquivo Nacional,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",672067,855667,612206,612206,535692
2002,20120 - Arquivo Nacional,90 - Aplicações Diretas,392 - Difusão Cultural,50000,136000,122068,122068,103757
2002,30202 - Fundação Nacional do Índio - FUNAI,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",513000,513000,488081,488081,448923
2002,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",250000,2136531,1984892,1984892,385220
2002,42101 - Ministério da Cultura - Administração Direta,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,9357000,8729000,200000,200000,0
2002,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,128 - Formação de Recursos Humanos,890000,300970,0,0,0
2002,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,"391 - Patrimônio Histórico, Artístico e Arqueológico",9358900,6012069,4842168,4842168,839590
2002,42101 - Ministério da Cultura - Administração Direta,40 - Transferências a Municípios,392 - Difusão Cultural,44714630,39553196,10515832,10515832,3273011
2002,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,131 - Comunicação Social,0,148850,148849,148849,148849
2002,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",1465000,1900751,843368,843368,465721
2002,42101 - Ministério da Cultura - Administração Direta,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,15013451,18602630,15672976,15672976,10893427
2002,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,128 - Formação de Recursos Humanos,0,230760,230760,230760,130000
2002,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,212 - Cooperação Internacional,701000,490000,87577,87577,87577
2002,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",3991100,5982152,3736990,3736990,3587140
2002,42101 - Ministério da Cultura - Administração Direta,80 - Transferências ao Exterior,392 - Difusão Cultural,226665,913120,913608,913608,872108
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,122 - Administração Geral,15820523,18324523,18105274,18105274,17712785
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,126 - Tecnologia da Informação,475000,445500,364578,364578,265525
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,321000,679270,590143,590143,489134
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,131 - Comunicação Social,2927200,2778350,907837,907837,809257
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,212 - Cooperação Internacional,0,150000,150000,150000,133130
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,272 - Previdência do Regime Estatutário,0,0,0,0,0
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,301 - Atenção Básica,789984,789984,789984,789984,789984
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,306 - Alimentação e Nutrição,367092,382092,380587,380587,380587
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,277260,277260,268421,268421,268421
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,365 - Educação Infantil,83220,83220,69222,69222,69222
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1772800,1626048,1487779,1487779,1395762
2002,42101 - Ministério da Cultura - Administração Direta,90 - Aplicações Diretas,392 - Difusão Cultural,8532378,9558078,4109506,4109506,3256396
2002,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,"391 - Patrimônio Histórico, Artístico e Arqueológico",1020000,762249,0,0,0
2002,42101 - Ministério da Cultura - Administração Direta,99 - A DEFINIR,392 - Difusão Cultural,2130000,820000,0,0,0
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,122 - Administração Geral,6704977,8184977,8092681,8092681,8038931
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,126 - Tecnologia da Informação,144334,144334,95365,95365,78487
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,50000,50000,37390,37390,36550
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,272 - Previdência do Regime Estatutário,0,0,0,0,0
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,301 - Atenção Básica,147874,147874,145812,145812,145812
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,306 - Alimentação e Nutrição,111000,143000,136262,136262,136262
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,60480,54980,51790,51790,51790
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,365 - Educação Infantil,24564,21064,20274,20274,20274
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",899213,891213,714853,714853,596132
2002,42201 - Fundação Casa de Rui Barbosa,90 - Aplicações Diretas,392 - Difusão Cultural,671693,656693,312268,312268,267260
2002,42202 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,212 - Cooperação Internacional,140260,140260,139660,139660,139660
2002,42202 - Fundação Biblioteca Nacional - BN,80 - Transferências ao Exterior,392 - Difusão Cultural,0,50038,47707,47707,47707
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,122 - Administração Geral,11934613,14320632,14284522,14284522,14059071
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,126 - Tecnologia da Informação,650000,600000,520702,520702,505108
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,250000,202000,58658,58658,58596
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,272 - Previdência do Regime Estatutário,163812,0,0,0,0
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,301 - Atenção Básica,720000,720000,720000,720000,713144
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,306 - Alimentação e Nutrição,415000,455000,455000,455000,416241
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,409700,459700,459470,459470,419537
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,365 - Educação Infantil,100000,72000,72000,72000,68115
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",1820000,979000,837905,837905,741478
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,392 - Difusão Cultural,6705741,7448290,6729360,6729360,6478109
2002,42202 - Fundação Biblioteca Nacional - BN,90 - Aplicações Diretas,"422 - Direitos Individuais, Coletivos e Difusos",150000,150000,149970,149970,149952
2002,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,"391 - Patrimônio Histórico, Artístico e Arqueológico",1100000,1090000,0,0,0
2002,42203 - Fundação Cultural Palmares,30 - Transferências a Estados e ao Distrito Federal,392 - Difusão Cultural,0,50000,50000,50000,50000
2002,42203 - Fundação Cultural Palmares,40 - Transferências a Municípios,392 - Difusão Cultural,210000,490000,0,0,0
2002,42203 - Fundação Cultural Palmares,50 - Transferências a Instituições Privadas sem Fins Lucrativos,"391 - Patrimônio Histórico, Artístico e Arqueológico",60000,157848,147848,147848,147848
2002,42203 - Fundação Cultural Palmares,50 - Transferências a Instituições Privadas sem Fins Lucrativos,392 - Difusão Cultural,20150,3654591,3225300,3225300,3225300
2002,42203 - Fundação Cultural Palmares,50 - Transferências a Instituições Privadas sem Fins Lucrativos,571 - Desenvolvimento Científico,31130,31130,30000,30000,30000
2002,42203 - Fundação Cultural Palmares,80 - Transferências ao Exterior,"391 - Patrimônio Histórico, Artístico e Arqueológico",413928,413928,0,0,0
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,122 - Administração Geral,2435889,2405889,2294432,2294432,2248591
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,126 - Tecnologia da Informação,114682,114682,56422,56422,54365
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,440000,396000,0,0,0
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,272 - Previdência do Regime Estatutário,0,0,0,0,0
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,301 - Atenção Básica,63360,63360,63318,63318,55802
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,306 - Alimentação e Nutrição,46332,46332,28692,28692,28692
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,331 - Proteção e Benefícios ao Trabalhador,30888,30888,10708,10708,10708
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,365 - Educação Infantil,13680,13680,7790,7790,7790
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,"391 - Patrimônio Histórico, Artístico e Arqueológico",9062989,7928735,497507,497507,480648
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,392 - Difusão Cultural,7740802,3023290,863528,863528,764482
2002,42203 - Fundação Cultural Palmares,90 - Aplicações Diretas,571 - Desenvolvimento Científico,45962,45962,36287,36287,36287
2002,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,80 - Transferências ao Exterior,212 - Cooperação Internacional,320400,320400,320400,320400,320400
2002,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,122 - Administração Geral,39481338,47065861,46983408,46983408,46652640
2002,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,125 - Normatização e Fiscalização,850000,801570,319600,319600,319550
2002,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,126 - Tecnologia da Informação,873080,915830,780916,780916,650154
2002,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,128 - Formação de Recursos Humanos,315000,330000,230836,230836,230836
2002,42204 - Instituto do Patrimônio Histórico e Artístico Nacional,90 - Aplicações Diretas,272 - Previdência do Regime Estatutário,394781,0,0,0,0
